country,currency,category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,standard_category,price_local_numeric,barcode_harmonized,regional_sku,regional_overlap,competitive_index,price_positioning
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Integral Multigranos Lumijor,,,149.95,2.38,17 OZ,0.4819415,31.11,4.93,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-multigranos-lumijor/7743,https://supermercadosnacional.com/pan-integral-multigranos-lumijor-2138861?utm_source=supermercadosrd,Bakery,149.95,,Pan_Pan Integral Multigranos Lumijor,1,1.2119947401520783,Premium
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Integral Multigranos Lumijor,,,194.0,3.07,17 OZ,0.4819415,40.25,6.38,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-multigranos-lumijor/7743,https://plazalama.com.do/p/pan-viga-integral-multigrano-lumijor-550-g-7467502800027?utm_source=supermercadosrd,Bakery,194.0,,Pan_Pan Integral Multigranos Lumijor,1,1.5684637813732778,Premium
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Integral Multigranos Lumijor,,,150.0,2.38,17 OZ,0.4819415,31.12,4.93,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-multigranos-lumijor/7743,https://sirena.do/products/index/pan-lumijor-integral-multigrano-1950-oz-?utm_source=supermercadosrd,Bakery,150.0,,Pan_Pan Integral Multigranos Lumijor,1,1.2119947401520783,Premium
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Pita Blanco Lumijor,7467502800249,13,85.0,1.35,6 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-blanco-lumijor/7794,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,85.0,7467502800249,7467502800249,1,,Market
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Pita Blanco Lumijor,7467502800249,13,84.95,1.35,6 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-blanco-lumijor/7794,https://supermercadosnacional.com/pan-pita-blanco-lumijor-6-und-paq-2162702?utm_source=supermercadosrd,Bakery,84.95,7467502800249,7467502800249,1,,Market
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Pita Blanco Lumijor,7467502800249,13,105.0,1.66,6 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-blanco-lumijor/7794,https://plazalama.com.do/p/pan-pita-lumijor-clasico-6-uds-7467502800249?utm_source=supermercadosrd,Bakery,105.0,7467502800249,7467502800249,1,,Market
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Pita Blanco Lumijor,7467502800249,13,85.0,1.35,6 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-blanco-lumijor/7794,https://sirena.do/products/index/pan-lumijor-pita-clasico-6-uds?utm_source=supermercadosrd,Bakery,85.0,7467502800249,7467502800249,1,,Market
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Pita Integral Lumijor,7467502800379,13,90.0,1.43,6 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-integral-lumijor/7795,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,90.0,7467502800379,7467502800379,1,,Market
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Pita Integral Lumijor,7467502800379,13,89.95,1.43,6 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-integral-lumijor/7795,https://supermercadosnacional.com/pan-pita-integral-lumijor-6-und-paq-2162703?utm_source=supermercadosrd,Bakery,89.95,7467502800379,7467502800379,1,,Market
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Pita Integral Lumijor,7467502800379,13,110.0,1.74,6 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-integral-lumijor/7795,https://plazalama.com.do/p/pan-pita-integral-lumijor-gourmet-6-uds-7467502800379?utm_source=supermercadosrd,Bakery,110.0,7467502800379,7467502800379,1,,Market
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Pita Integral Lumijor,7467502800379,13,90.0,1.43,6 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-integral-lumijor/7795,https://sirena.do/products/index/pan-lumijor-pita-integral-6-uds-?utm_source=supermercadosrd,Bakery,90.0,7467502800379,7467502800379,1,,Market
Dominican Republic,DOP,Panaderia,Bravo,Pan,Pan Pita La Libanesa,,,114.0,1.81,5 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-la-libanesa/7808,https://bravova.superbravo.com.do/articulos/24977?utm_source=supermercadosrd,Bakery,114.0,,Pan_Pan Pita La Libanesa,1,,Market
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Pita La Libanesa,,,107.95,1.71,5 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-la-libanesa/7808,https://supermercadosnacional.com/pan-pita-la-libanesa-5-und-paq-2005467?utm_source=supermercadosrd,Bakery,107.95,,Pan_Pan Pita La Libanesa,1,,Market
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Pita La Libanesa,,,108.0,1.71,5 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-la-libanesa/7808,https://sirena.do/products/index/pan-pita-la-libanesa-reg-5-1?utm_source=supermercadosrd,Bakery,108.0,,Pan_Pan Pita La Libanesa,1,,Market
Dominican Republic,DOP,Panaderia,Bravo,Pan,Pan Pita Pequeno La Libanesa,,,129.0,2.04,25 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-pequeno-la-libanesa/7809,https://bravova.superbravo.com.do/articulos/19809?utm_source=supermercadosrd,Bakery,129.0,,Pan_Pan Pita Pequeno La Libanesa,1,,Market
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Pita Pequeno La Libanesa,,,129.0,2.04,25 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-pequeno-la-libanesa/7809,https://sirena.do/products/index/pan-pita-la-libanesa-peq?utm_source=supermercadosrd,Bakery,129.0,,Pan_Pan Pita Pequeno La Libanesa,1,,Market
Dominican Republic,DOP,Panaderia,Garrido,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,155.0,2.46,30 OZ,0.8504849999999999,18.22,2.89,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://www.garrido.com.do/p/186074?utm_source=supermercadosrd,Bakery,155.0,7467502800294,7467502800294,1,0.7104796752615632,Value
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,139.95,2.22,30 OZ,0.8504849999999999,16.46,2.61,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://jumbo.com.do/pan-sandwich-blanco-familiar-lumijor-2005476?utm_source=supermercadosrd,Bakery,139.95,7467502800294,7467502800294,1,0.6416442741981591,Value
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,139.0,2.2,30 OZ,0.8504849999999999,16.34,2.59,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,139.0,7467502800294,7467502800294,1,0.6367274598364874,Value
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,139.95,2.22,30 OZ,0.8504849999999999,16.46,2.61,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://supermercadosnacional.com/pan-sandwich-blanco-familiar-lumijor-2005476?utm_source=supermercadosrd,Bakery,139.95,7467502800294,7467502800294,1,0.6416442741981591,Value
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,174.0,2.76,30 OZ,0.8504849999999999,20.46,3.24,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://plazalama.com.do/p/pan-viga-lumijor-825-g-7467502800294?utm_source=supermercadosrd,Bakery,174.0,7467502800294,7467502800294,1,0.7965239265908183,Value
Dominican Republic,DOP,Panaderia,Ritmo,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,129.0,2.04,30 OZ,0.8504849999999999,15.17,2.4,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://tiendasritmo.com/?utm_source=supermercadosrd,Bakery,129.0,7467502800294,7467502800294,1,0.5900177234006061,Value
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,140.0,2.22,30 OZ,0.8504849999999999,16.46,2.61,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://sirena.do/products/index/pan-lumijor-mediano?utm_source=supermercadosrd,Bakery,140.0,7467502800294,7467502800294,1,0.6416442741981591,Value
Dominican Republic,DOP,Panaderia,Garrido,Pan,Pan Viga Blanco Club Lumijor,7467502800287,13,202.0,3.2,56 OZ,1.587572,12.72,2.02,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-blanco-club-lumijor/7689,https://www.garrido.com.do/p/186066?utm_source=supermercadosrd,Bakery,202.0,7467502800287,7467502800287,1,0.4965982505288435,Value
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan Viga Blanco Club Lumijor,7467502800287,13,202.95,3.22,56 OZ,1.587572,12.78,2.03,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-blanco-club-lumijor/7689,https://jumbo.com.do/pan-viga-blanco-club-lumijor-2092091?utm_source=supermercadosrd,Bakery,202.95,7467502800287,7467502800287,1,0.4990566577096793,Value
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Viga Blanco Club Lumijor,7467502800287,13,202.0,3.2,56 OZ,1.587572,12.72,2.02,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-blanco-club-lumijor/7689,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,202.0,7467502800287,7467502800287,1,0.4965982505288435,Value
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Viga Blanco Club Lumijor,7467502800287,13,202.95,3.22,56 OZ,1.587572,12.78,2.03,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-blanco-club-lumijor/7689,https://supermercadosnacional.com/pan-viga-blanco-club-lumijor-2092091?utm_source=supermercadosrd,Bakery,202.95,7467502800287,7467502800287,1,0.4990566577096793,Value
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Viga Blanco Club Lumijor,7467502800287,13,234.0,3.71,56 OZ,1.587572,14.74,2.34,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-blanco-club-lumijor/7689,https://plazalama.com.do/p/pan-viga-familiar-lumijor-15-kg-7467502800287?utm_source=supermercadosrd,Bakery,234.0,7467502800287,7467502800287,1,0.5752672803155909,Value
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Viga Blanco Club Lumijor,7467502800287,13,205.0,3.25,56 OZ,1.587572,12.91,2.05,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-blanco-club-lumijor/7689,https://sirena.do/products/index/pan-lumijor-club-viga-gigante?utm_source=supermercadosrd,Bakery,205.0,7467502800287,7467502800287,1,0.503973472071351,Value
Dominican Republic,DOP,Panaderia,Garrido,Pan,Pan Viga Club Personal Lumijor,807878425901,12,120.0,1.9,18.5 OZ,0.52446575,22.88,3.63,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-club-personal-lumijor/7664,https://www.garrido.com.do/p/207104?utm_source=supermercadosrd,Bakery,120.0,0807878425901,0807878425901,1,0.8924018066434167,Market
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan Viga Club Personal Lumijor,807878425901,12,108.95,1.73,18.5 OZ,0.52446575,20.77,3.29,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-club-personal-lumijor/7664,https://jumbo.com.do/pan-viga-club-personal-lumijor-2005477?utm_source=supermercadosrd,Bakery,108.95,0807878425901,0807878425901,1,0.8088159624949975,Market
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Viga Club Personal Lumijor,807878425901,12,108.0,1.71,18.5 OZ,0.52446575,20.59,3.26,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-club-personal-lumijor/7664,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,108.0,0807878425901,0807878425901,1,0.8014407409524898,Market
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Viga Club Personal Lumijor,807878425901,12,108.95,1.73,18.5 OZ,0.52446575,20.77,3.29,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-club-personal-lumijor/7664,https://supermercadosnacional.com/pan-viga-club-personal-lumijor-2005477?utm_source=supermercadosrd,Bakery,108.95,0807878425901,0807878425901,1,0.8088159624949975,Market
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Viga Club Personal Lumijor,807878425901,12,124.0,1.96,18.5 OZ,0.52446575,23.64,3.75,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-club-personal-lumijor/7664,https://plazalama.com.do/p/pan-viga-lumijor-525-g-7467502800041?utm_source=supermercadosrd,Bakery,124.0,0807878425901,0807878425901,1,0.9219026928134471,Market
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Viga Club Personal Lumijor,807878425901,12,109.0,1.73,18.5 OZ,0.52446575,20.78,3.29,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-club-personal-lumijor/7664,https://sirena.do/products/index/pan-lumijor-sandwich-pequeo-?utm_source=supermercadosrd,Bakery,109.0,0807878425901,0807878425901,1,0.8088159624949975,Market
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Viga Mini Brioche Lumijor,7467502800386,13,158.0,2.5,16 OZ,0.453592,34.83,5.52,Mass,Brioche,https://supermercadosrd.com/productos/pan-viga-mini-brioche-lumijor/7860,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,158.0,7467502800386,7467502800386,1,1.357040763821394,Premium
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Viga Mini Brioche Lumijor,7467502800386,13,158.95,2.52,16 OZ,0.453592,35.04,5.55,Mass,Brioche,https://supermercadosrd.com/productos/pan-viga-mini-brioche-lumijor/7860,https://supermercadosnacional.com/pan-viga-mini-brioche-lumijor-2202896?utm_source=supermercadosrd,Bakery,158.95,7467502800386,7467502800386,1,1.3644159853639015,Premium
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Viga Mini Brioche Lumijor,7467502800386,13,199.0,3.15,16 OZ,0.453592,43.87,6.95,Mass,Brioche,https://supermercadosrd.com/productos/pan-viga-mini-brioche-lumijor/7860,https://plazalama.com.do/p/pan-viga-luminor-brioche-rebanada-gruesa-450g-7467502800386?utm_source=supermercadosrd,Bakery,199.0,7467502800386,7467502800386,1,1.7085929906809219,Premium
Dominican Republic,DOP,Pasteleria,Merca Jumbo,Bizcocho,Bizcocho Chocolate Redondo,2100003235688,13,774.0,12.26,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-chocolate-redondo/42601,https://mercajumbo.com.do/?utm_source=supermercadosrd,Pasteleria,774.0,2100003235688,2100003235688,1,,Market
Dominican Republic,DOP,Pasteleria,Jumbo,La Panera,Bizcocho De Aro Con Pasas La Panera,2050000433764,13,179.95,2.85,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-de-aro-con-pasas-la-panera/8034,https://jumbo.com.do/bizcocho-de-aro-con-pasas-la-panera-2126103?utm_source=supermercadosrd,Pasteleria,179.95,2050000433764,2050000433764,1,,Market
Dominican Republic,DOP,Pasteleria,Merca Jumbo,La Panera,Bizcocho De Aro Con Pasas La Panera,2050000433764,13,179.0,2.84,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-de-aro-con-pasas-la-panera/8034,https://mercajumbo.com.do/?utm_source=supermercadosrd,Pasteleria,179.0,2050000433764,2050000433764,1,,Market
Dominican Republic,DOP,Pasteleria,Nacional,La Panera,Bizcocho De Aro Con Pasas La Panera,2050000433764,13,179.95,2.85,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-de-aro-con-pasas-la-panera/8034,https://supermercadosnacional.com/bizcocho-de-aro-con-pasas-la-panera-2126103?utm_source=supermercadosrd,Pasteleria,179.95,2050000433764,2050000433764,1,,Market
Dominican Republic,DOP,Pasteleria,Jumbo,La Panera,Bizcocho De Aro Marmoleado La Panera,2050000433764,13,209.95,3.33,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-de-aro-marmoleado-la-panera/8035,https://jumbo.com.do/bizcocho-de-aro-marmoleado-la-panera-2126102?utm_source=supermercadosrd,Pasteleria,209.95,2050000433764,2050000433764,1,,Market
Dominican Republic,DOP,Pasteleria,Merca Jumbo,La Panera,Bizcocho De Aro Marmoleado La Panera,2050000433764,13,209.0,3.31,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-de-aro-marmoleado-la-panera/8035,https://mercajumbo.com.do/?utm_source=supermercadosrd,Pasteleria,209.0,2050000433764,2050000433764,1,,Market
Dominican Republic,DOP,Pasteleria,Nacional,La Panera,Bizcocho De Aro Marmoleado La Panera,2050000433764,13,209.95,3.33,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-de-aro-marmoleado-la-panera/8035,https://supermercadosnacional.com/bizcocho-de-aro-marmoleado-la-panera-2126102?utm_source=supermercadosrd,Pasteleria,209.95,2050000433764,2050000433764,1,,Market
Dominican Republic,DOP,Pasteleria,Merca Jumbo,Bizcocho,Bizcocho Fresa Redondo,2100003235688,13,624.0,9.89,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-fresa-redondo/42600,https://mercajumbo.com.do/?utm_source=supermercadosrd,Pasteleria,624.0,2100003235688,2100003235688,1,,Market
Dominican Republic,DOP,Pasteleria,Sirena,Corteza,Corteza Pastel Essential Graham Cracker,2100003235688,13,189.0,2.99,170 GR,0.17,111.18,17.62,Mass,Pastelería,https://supermercadosrd.com/productos/corteza-pastel-essential-graham-cracker/21374,https://sirena.do/products/index/corteza-pastel-essential-graham-cracker-170-gr?utm_source=supermercadosrd,Pasteleria,189.0,2100003235688,2100003235688,1,0.18536831695667727,Value
Dominican Republic,DOP,Pasteleria,,Members Selection,Members Selection Pastel De Dulce De Leche Recien Horneado 25 A 30 Porciones,,,865.0,13.71,170 GR,0.17,508.82,80.62,Mass,Pastelería,https://supermercadosrd.com/productos/members-selection-pastel-de-dulce-de-leche-recien-horneado-25-a-30-porciones/8640,https://www.pricesmart.com/es-do/producto/members-selection-pastel-de-dulce-de-leche-recien-horneado-25-a-30-porciones-259279/259279?utm_source=supermercadosrd,Pasteleria,865.0,,Members Selection_Members Selection Pastel De Dulce De Leche Recien Horneado 25 A 30 Porciones,1,0.848149472931176,Market
Dominican Republic,DOP,Pasteleria,,Members Selection,Members Selection Pastel De Fresa Y Crema Recien Horneado 10 A 15 Porciones,752632948283,12,775.0,12.28,170 GR,0.17,455.88,72.24,Mass,Pastelería,https://supermercadosrd.com/productos/members-selection-pastel-de-fresa-y-crema-recien-horneado-10-a-15-porciones/8641,https://www.pricesmart.com/es-do/producto/members-selection-pastel-de-fresa-y-crema-recien-horneado-10-a-15-porciones-259280/259280?utm_source=supermercadosrd,Pasteleria,775.0,0752632948283,0752632948283,1,0.7599890588507584,Value
Dominican Republic,DOP,Pasteleria,,Members Selection,Members Selection Pastel De Vainilla Dulce Y Cremoso Recien Horneado 80 A 100 Porciones,,,2495.0,39.53,170 GR,0.17,1467.65,232.55,Mass,Pastelería,https://supermercadosrd.com/productos/members-selection-pastel-de-vainilla-dulce-y-cremoso-recien-horneado-80-a-100-porciones/8638,https://www.pricesmart.com/es-do/producto/members-selection-pastel-de-vainilla-dulce-y-cremoso-recien-horneado-80-a-100-porciones-276418/276418?utm_source=supermercadosrd,Pasteleria,2495.0,,Members Selection_Members Selection Pastel De Vainilla Dulce Y Cremoso Recien Horneado 80 A 100 Porciones,1,2.44650409241063,Premium
Dominican Republic,DOP,Pasteleria,,Members Selection,Members Selection Pastel De Vainilla Recien Horneado 20 A 24 Porciones,2100002860560,13,895.0,14.18,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/members-selection-pastel-de-vainilla-recien-horneado-20-a-24-porciones/8632,https://www.pricesmart.com/es-do/producto/members-selection-pastel-de-vainilla-recien-horneado-20-a-24-porciones-261882/261882?utm_source=supermercadosrd,Pasteleria,895.0,2100002860560,2100002860560,1,,Market
Dominican Republic,DOP,Pasteleria,,Members Selection,Members Selection Pastel De Vainilla Recien Horneado 40 A 50 Porciones,781586267169,12,1590.0,25.19,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/members-selection-pastel-de-vainilla-recien-horneado-40-a-50-porciones/8637,https://www.pricesmart.com/es-do/producto/members-selection-pastel-de-vainilla-recien-horneado-40-a-50-porciones-261886/261886?utm_source=supermercadosrd,Pasteleria,1590.0,0781586267169,0781586267169,1,,Market
Dominican Republic,DOP,Pasteleria,,Members Selection,Members Selection Pastel Selva Negra Recien Horneado 10 A 12 Porciones,1779801596939,13,775.0,12.28,170 GR,0.17,455.88,72.24,Mass,Pastelería,https://supermercadosrd.com/productos/members-selection-pastel-selva-negra-recien-horneado-10-a-12-porciones/8629,https://www.pricesmart.com/es-do/producto/members-selection-pastel-selva-negra-recien-horneada-10-a-12-porciones-243433/243433?utm_source=supermercadosrd,Pasteleria,775.0,1779801596939,1779801596939,1,0.7599890588507584,Value
Dominican Republic,DOP,Pasteleria,Sirena,Sliced,Sliced Cake Buenhorno Canela Marmoleado,2100002860560,13,385.0,6.1,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/sliced-cake-buenhorno-canela-marmoleado/8942,https://sirena.do/products/index/sliced-cake-buenhorno-canela-marmoleado?utm_source=supermercadosrd,Pasteleria,385.0,2100002860560,2100002860560,1,,Market
Dominican Republic,DOP,Pasteleria,Sirena,Sliced,Sliced Cake Buenhorno Choco Marmoleado,2100002860560,13,385.0,6.1,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/sliced-cake-buenhorno-choco-marmoleado/9017,https://sirena.do/products/index/sliced-cake-buenhorno-choco-marmoleado?utm_source=supermercadosrd,Pasteleria,385.0,2100002860560,2100002860560,1,,Market
Dominican Republic,DOP,Pasteleria,Sirena,Sliced,Sliced Cake Buenhorno Doble Chocolate,1779801607380,13,385.0,6.1,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/sliced-cake-buenhorno-doble-chocolate/8951,https://sirena.do/products/index/sliced-cake-buenhorno-doble-chocolate?utm_source=supermercadosrd,Pasteleria,385.0,1779801607380,1779801607380,1,,Market
Dominican Republic,DOP,Pasteleria,Sirena,Sliced,Sliced Cake Buenhorno Guineo Con Nuez,,,385.0,6.1,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/sliced-cake-buenhorno-guineo-con-nuez/8920,https://sirena.do/products/index/sliced-cake-buenhorno-guineo-con-nuez?utm_source=supermercadosrd,Pasteleria,385.0,,Sliced_Sliced Cake Buenhorno Guineo Con Nuez,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Bravo,Bravo Burrito Mediano,1779801338285,13,99.0,1.57,8 UND,,,,Mass,Tortilla,https://supermercadosrd.com/productos/bravo-burrito-mediano/22042,https://bravova.superbravo.com.do/articulos/14958?utm_source=supermercadosrd,Tortillas & Wraps,99.0,1779801338285,1779801338285,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Bravo,Bravo Tortilla Trigo,2100003088215,13,68.0,1.08,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/bravo-tortilla-trigo/22041,https://bravova.superbravo.com.do/articulos/5213?utm_source=supermercadosrd,Tortillas & Wraps,68.0,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Bravo,Bravo Tortilla Trigo Integral,2100003088215,13,79.0,1.25,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/bravo-tortilla-trigo-integral/22049,https://bravova.superbravo.com.do/articulos/22248?utm_source=supermercadosrd,Tortillas & Wraps,79.0,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Bravo,Bravo Tortilla Wrap Espinaca Med,2100003088239,13,129.0,2.04,8 UND,,,,Mass,Wrap,https://supermercadosrd.com/productos/bravo-tortilla-wrap-espinaca-med/42062,https://bravova.superbravo.com.do/articulos/30585?utm_source=supermercadosrd,Tortillas & Wraps,129.0,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Bravo,Bravo Tortilla Wrap Tomate Med,2100003088239,13,129.0,2.04,8 UND,,,,Mass,Wrap,https://supermercadosrd.com/productos/bravo-tortilla-wrap-tomate-med/42063,https://bravova.superbravo.com.do/articulos/30584?utm_source=supermercadosrd,Tortillas & Wraps,129.0,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Bravo,Bravo Tortillas Maiz,,,99.0,1.57,20 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/bravo-tortillas-maiz/22055,https://bravova.superbravo.com.do/articulos/16385?utm_source=supermercadosrd,Tortillas & Wraps,99.0,,Bravo_Bravo Tortillas Maiz,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,La Real,La Real Street Tacos Maiz,999999976682,12,139.0,2.2,24 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/la-real-street-tacos-maiz/22073,https://bravova.superbravo.com.do/articulos/27214?utm_source=supermercadosrd,Tortillas & Wraps,139.0,0999999976682,0999999976682,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,La Real,La Real Street Tacos Trigo,,,169.0,2.68,11 OZ,0.3118444999999999,54.19,8.59,Mass,Trigo,https://supermercadosrd.com/productos/la-real-street-tacos-trigo/22081,https://bravova.superbravo.com.do/articulos/27215?utm_source=supermercadosrd,Tortillas & Wraps,169.0,,La Real_La Real Street Tacos Trigo,1,0.8827139921124256,Market
Dominican Republic,DOP,Tortillas,Bravo,La Real,La Real Tortillas Mexicanas,7466478200053,13,149.0,2.36,24 OZ,0.680388,21.9,3.47,Mass,Tortilla,https://supermercadosrd.com/productos/la-real-tortillas-mexicanas/22067,https://bravova.superbravo.com.do/articulos/11929?utm_source=supermercadosrd,Tortillas & Wraps,149.0,7466478200053,7466478200053,1,0.35657945897905907,Value
Dominican Republic,DOP,Tortillas,Bravo,Maria,Maria Tortilla Trigo Integral,,,74.0,1.17,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/maria-tortilla-trigo-integral/22050,https://bravova.superbravo.com.do/articulos/8543?utm_source=supermercadosrd,Tortillas & Wraps,74.0,,Maria_Maria Tortilla Trigo Integral,1,,Market
Dominican Republic,DOP,Tortillas,Garrido,Maria,Maria Tortilla Trigo Integral,,,80.0,1.27,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/maria-tortilla-trigo-integral/22050,https://www.garrido.com.do/p/199744?utm_source=supermercadosrd,Tortillas & Wraps,80.0,,Maria_Maria Tortilla Trigo Integral,1,,Market
