country,currency,category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,source_url,standard_category,price_local_numeric,data_quality_brand,data_quality_weight,data_quality_price_kg,scrape_date,source_category,search_term,price_text,price_gyd,image_url,price_per_kg_gyd,page,regional_sku,regional_overlap,competitive_index,price_positioning
Dominican Republic,DOP,Galletas,Bravo,Hatuey,Galleta De Soda Saltina Hatuey 20 Und,1779797174037,13,149.0,2.36,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-20-und/18853,https://bravova.superbravo.com.do/articulos/4773?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-20-und/18853,Cookies,149.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,1779797174037,1,,Market
Dominican Republic,DOP,Galletas,Garrido,Hatuey,Galleta De Soda Saltina Hatuey 20 Und,1779797174037,13,165.0,2.61,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-20-und/18853,https://www.garrido.com.do/p/184867?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-20-und/18853,Cookies,165.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,1779797174037,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Hatuey,Galleta De Soda Saltina Hatuey 20 Und,1779797174037,13,148.0,2.35,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-20-und/18853,https://jumbo.com.do/galleta-de-soda-saltina-hatuey-20-und-paq-2003665?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-20-und/18853,Cookies,148.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,1779797174037,1,,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Hatuey,Galleta De Soda Saltina Hatuey 20 Und,1779797174037,13,147.0,2.33,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-20-und/18853,https://mercajumbo.com.do/?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-20-und/18853,Cookies,147.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,1779797174037,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Hatuey,Galleta De Soda Saltina Hatuey 20 Und,1779797174037,13,148.95,2.36,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-20-und/18853,https://supermercadosnacional.com/galleta-de-soda-saltina-hatuey-20-und-paq-2003665?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-20-und/18853,Cookies,148.95,OK,Missing Weight,Missing Price/KG,,,,,,,,,1779797174037,1,,Market
Dominican Republic,DOP,Galletas,Sirena,Hatuey,Galleta De Soda Saltina Hatuey 20 Und,1779797174037,13,152.0,2.41,20 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-20-und/18853,https://sirena.do/products/index/galletas-de-soda-hatuey-saltina-20-unds?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-20-und/18853,Cookies,152.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,1779797174037,1,,Market
Dominican Republic,DOP,Galletas,Bravo,Hatuey,Galleta De Soda Saltina Hatuey 9 Und,,,99.0,1.57,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,https://bravova.superbravo.com.do/articulos/10554?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,Cookies,99.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,Hatuey_Galleta De Soda Saltina Hatuey 9 Und,1,,Market
Dominican Republic,DOP,Galletas,Garrido,Hatuey,Galleta De Soda Saltina Hatuey 9 Und,,,95.0,1.51,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,https://www.garrido.com.do/p/302730?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,Cookies,95.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,Hatuey_Galleta De Soda Saltina Hatuey 9 Und,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Hatuey,Galleta De Soda Saltina Hatuey 9 Und,,,89.0,1.41,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,https://jumbo.com.do/galleta-de-soda-saltina-hatuey-9-und-paq-2003661?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,Cookies,89.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,Hatuey_Galleta De Soda Saltina Hatuey 9 Und,1,,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Hatuey,Galleta De Soda Saltina Hatuey 9 Und,,,88.0,1.39,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,https://mercajumbo.com.do/?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,Cookies,88.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,Hatuey_Galleta De Soda Saltina Hatuey 9 Und,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Hatuey,Galleta De Soda Saltina Hatuey 9 Und,,,89.95,1.43,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,https://supermercadosnacional.com/galleta-de-soda-saltina-hatuey-9-und-paq-2003661?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,Cookies,89.95,OK,Missing Weight,Missing Price/KG,,,,,,,,,Hatuey_Galleta De Soda Saltina Hatuey 9 Und,1,,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Hatuey,Galleta De Soda Saltina Hatuey 9 Und,,,99.0,1.57,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,https://plazalama.com.do/p/galletas-de-soda-saltina-hatuey-9-uds-7467581603854?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,Cookies,99.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,Hatuey_Galleta De Soda Saltina Hatuey 9 Und,1,,Market
Dominican Republic,DOP,Galletas,Ritmo,Hatuey,Galleta De Soda Saltina Hatuey 9 Und,,,85.0,1.35,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,https://tiendasritmo.com/?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,Cookies,85.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,Hatuey_Galleta De Soda Saltina Hatuey 9 Und,1,,Market
Dominican Republic,DOP,Galletas,Sirena,Hatuey,Galleta De Soda Saltina Hatuey 9 Und,,,89.0,1.41,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,https://sirena.do/products/index/galletas-de-soda-hatuey-saltinas-12-oz?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-saltina-hatuey-9-und/18635,Cookies,89.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,Hatuey_Galleta De Soda Saltina Hatuey 9 Und,1,,Market
Dominican Republic,DOP,Galletas,Sirena,Wala,Galleta De Soda Wala 201,1779797179201,13,148.0,2.35,600 GR,0.6,24.67,3.91,Mainstream,Salada,https://supermercadosrd.com/productos/galleta-de-soda-wala-201/21587,https://sirena.do/products/index/wala-galleta-de-soda-20-1-600gr?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-de-soda-wala-201/21587,Cookies,148.0,OK,OK,OK,,,,,,,,,1779797179201,1,0.3117721721307554,Value
Dominican Republic,DOP,Galletas,Bravo,Dulce,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,229.0,3.63,15.24 OZ,0.43204638,53.0,8.4,Premium,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://bravova.superbravo.com.do/articulos/21593?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,Cookies,229.0,OK,OK,OK,,,,,,,,,7702133006647,1,0.66979187874638,Value
Dominican Republic,DOP,Galletas,Garrido,Dulce,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,210.0,3.33,15.24 OZ,0.43204638,48.61,7.7,Premium,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://www.garrido.com.do/p/201369?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,Cookies,210.0,OK,OK,OK,,,,,,,,,7702133006647,1,0.6139758888508483,Value
Dominican Republic,DOP,Galletas,Jumbo,Dulce,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,206.0,3.26,15.24 OZ,0.43204638,47.68,7.56,Premium,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://jumbo.com.do/galleta-dulce-sabor-cookies-and-cream-oreo-15-24-onz-2134255?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,Cookies,206.0,OK,OK,OK,,,,,,,,,7702133006647,1,0.6028126908717419,Value
Dominican Republic,DOP,Galletas,Merca Jumbo,Dulce,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,205.0,3.25,15.24 OZ,0.43204638,47.45,7.52,Premium,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://mercajumbo.com.do/?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,Cookies,205.0,OK,OK,OK,,,,,,,,,7702133006647,1,0.5996232057348544,Value
Dominican Republic,DOP,Galletas,Nacional,Dulce,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,206.95,3.28,15.24 OZ,0.43204638,47.9,7.59,Premium,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://supermercadosnacional.com/galleta-dulce-sabor-cookies-and-cream-oreo-15-24-onz-2134255?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,Cookies,206.95,OK,OK,OK,,,,,,,,,7702133006647,1,0.6052048047244076,Value
Dominican Republic,DOP,Galletas,Plaza Lama,Dulce,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,229.0,3.63,15.24 OZ,0.43204638,53.0,8.4,Premium,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://plazalama.com.do/p/galletas-oreo-cookies-and-creme-12-uds-7702133006647?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,Cookies,229.0,OK,OK,OK,,,,,,,,,7702133006647,1,0.66979187874638,Value
Dominican Republic,DOP,Galletas,Sirena,Dulce,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,195.0,3.09,15.24 OZ,0.43204638,45.13,7.15,Premium,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://sirena.do/products/index/galletas-dulces-oreo-cookies-and-cream-12-und?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,Cookies,195.0,OK,OK,OK,,,,,,,,,7702133006647,1,0.5701204682186448,Value
Dominican Republic,DOP,Galletas,Bravo,Gamesa,Galleta Florentinas Mini Pay Fresa Gamesa,7501000601738,13,69.0,1.09,83 GR,0.083,83.13,13.17,Premium,Galleta,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,https://bravova.superbravo.com.do/articulos/3128?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,Cookies,69.0,OK,OK,OK,,,,,,,,,7501000601738,1,1.0501379813202172,Market
Dominican Republic,DOP,Galletas,Garrido,Gamesa,Galleta Florentinas Mini Pay Fresa Gamesa,7501000601738,13,60.0,0.95,83 GR,0.083,72.29,11.45,Premium,Galleta,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,https://www.garrido.com.do/p/188310?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,Cookies,60.0,OK,OK,OK,,,,,,,,,7501000601738,1,0.9129901204340536,Market
Dominican Republic,DOP,Galletas,Jumbo,Gamesa,Galleta Florentinas Mini Pay Fresa Gamesa,7501000601738,13,64.95,1.03,83 GR,0.083,78.25,12.4,Premium,Galleta,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,https://jumbo.com.do/galleta-florentinas-mini-pay-fresa-gamesa-83-gr-2068170?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,Cookies,64.95,OK,OK,OK,,,,,,,,,7501000601738,1,0.9887403924351323,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Gamesa,Galleta Florentinas Mini Pay Fresa Gamesa,7501000601738,13,64.0,1.01,83 GR,0.083,77.11,12.22,Premium,Galleta,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,https://mercajumbo.com.do/?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,Cookies,64.0,OK,OK,OK,,,,,,,,,7501000601738,1,0.9743877093191385,Market
Dominican Republic,DOP,Galletas,Nacional,Gamesa,Galleta Florentinas Mini Pay Fresa Gamesa,7501000601738,13,64.95,1.03,83 GR,0.083,78.25,12.4,Premium,Galleta,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,https://supermercadosnacional.com/galleta-florentinas-mini-pay-fresa-gamesa-83-gr-2068170?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,Cookies,64.95,OK,OK,OK,,,,,,,,,7501000601738,1,0.9887403924351323,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Gamesa,Galleta Florentinas Mini Pay Fresa Gamesa,7501000601738,13,64.0,1.01,83 GR,0.083,77.11,12.22,Premium,Galleta,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,https://plazalama.com.do/p/galletas-florentina-83g-7501000601738?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,Cookies,64.0,OK,OK,OK,,,,,,,,,7501000601738,1,0.9743877093191385,Market
Dominican Republic,DOP,Galletas,Sirena,Gamesa,Galleta Florentinas Mini Pay Fresa Gamesa,7501000601738,13,65.0,1.03,83 GR,0.083,78.31,12.41,Premium,Galleta,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,https://sirena.do/products/index/galletas-dulces-gamesa-florentinas-fresa-83-gr?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-florentinas-mini-pay-fresa-gamesa/18656,Cookies,65.0,OK,OK,OK,,,,,,,,,7501000601738,1,0.9895377637193542,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Gullon,Galleta Gullon Mega Duo Sandwich,,,128.0,2.03,500 GR,0.5,25.6,4.06,Mainstream,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-gullon-mega-duo-sandwich/21435,https://mercajumbo.com.do/?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-gullon-mega-duo-sandwich/21435,Cookies,128.0,OK,OK,OK,,,,,,,,,Gullon_Galleta Gullon Mega Duo Sandwich,1,0.3237327413940836,Value
Dominican Republic,DOP,Galletas,Sirena,Gullon,Galleta Gullon Mega Duo Sandwich,,,135.0,2.14,500 GR,0.5,27.0,4.28,Mainstream,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-gullon-mega-duo-sandwich/21435,https://sirena.do/products/index/galleta-gullon-mega-duo-sandwich-500-gr?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-gullon-mega-duo-sandwich/21435,Cookies,135.0,OK,OK,OK,,,,,,,,,Gullon_Galleta Gullon Mega Duo Sandwich,1,0.34127490964696505,Value
Dominican Republic,DOP,Galletas,Jumbo,Bocel,Galleta Maria Bocel,1779797189387,13,72.95,1.16,12 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galleta-maria-bocel/18742,https://jumbo.com.do/galleta-maria-bocel-12-und-paq-2204165?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-maria-bocel/18742,Cookies,72.95,OK,Missing Weight,Missing Price/KG,,,,,,,,,1779797189387,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Bocel,Galleta Maria Bocel,1779797189387,13,72.95,1.16,12 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galleta-maria-bocel/18742,https://supermercadosnacional.com/galleta-maria-bocel-12-und-paq-2204165?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-maria-bocel/18742,Cookies,72.95,OK,Missing Weight,Missing Price/KG,,,,,,,,,1779797189387,1,,Market
Dominican Republic,DOP,Galletas,Bravo,Guarina,Galleta Sandwich Sabor A Chocolate Guarina 12 Und,5041782729805,13,98.0,1.55,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,https://bravova.superbravo.com.do/articulos/2249?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,Cookies,98.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,5041782729805,1,,Market
Dominican Republic,DOP,Galletas,Garrido,Guarina,Galleta Sandwich Sabor A Chocolate Guarina 12 Und,5041782729805,13,90.0,1.43,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,https://www.garrido.com.do/p/184895?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,Cookies,90.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,5041782729805,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Guarina,Galleta Sandwich Sabor A Chocolate Guarina 12 Und,5041782729805,13,86.0,1.36,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,https://jumbo.com.do/galleta-sandwich-sabor-a-chocolate-guarina-12-und-paq-2010108?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,Cookies,86.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,5041782729805,1,,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Guarina,Galleta Sandwich Sabor A Chocolate Guarina 12 Und,5041782729805,13,85.0,1.35,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,https://mercajumbo.com.do/?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,Cookies,85.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,5041782729805,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Guarina,Galleta Sandwich Sabor A Chocolate Guarina 12 Und,5041782729805,13,86.95,1.38,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,https://supermercadosnacional.com/galleta-sandwich-sabor-a-chocolate-guarina-12-und-paq-2010108?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,Cookies,86.95,OK,Missing Weight,Missing Price/KG,,,,,,,,,5041782729805,1,,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Guarina,Galleta Sandwich Sabor A Chocolate Guarina 12 Und,5041782729805,13,97.0,1.54,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,https://plazalama.com.do/p/galletas-sandwich-chocolate-rellenas-de-crema-guarina-27-g-51228637202?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,Cookies,97.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,5041782729805,1,,Market
Dominican Republic,DOP,Galletas,Sirena,Guarina,Galleta Sandwich Sabor A Chocolate Guarina 12 Und,5041782729805,13,98.0,1.55,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,https://sirena.do/products/index/galletas-guarina-sandwich-chocolate-12-1?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-sabor-a-chocolate-guarina-12-und/18735,Cookies,98.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,5041782729805,1,,Market
Dominican Republic,DOP,Galletas,Bravo,Guarina,Galleta Sandwich Vainilla Guarina 12 Und,346540026988,12,98.0,1.55,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-vainilla-guarina-12-und/18733,https://bravova.superbravo.com.do/articulos/28711?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-vainilla-guarina-12-und/18733,Cookies,98.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,346540026988,1,,Market
Dominican Republic,DOP,Galletas,Garrido,Guarina,Galleta Sandwich Vainilla Guarina 12 Und,346540026988,12,90.0,1.43,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-vainilla-guarina-12-und/18733,https://www.garrido.com.do/p/181120?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-vainilla-guarina-12-und/18733,Cookies,90.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,346540026988,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Guarina,Galleta Sandwich Vainilla Guarina 12 Und,346540026988,12,86.0,1.36,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-vainilla-guarina-12-und/18733,https://jumbo.com.do/galleta-sandwich-vainilla-guarina-12-1-2006519?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-vainilla-guarina-12-und/18733,Cookies,86.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,346540026988,1,,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Guarina,Galleta Sandwich Vainilla Guarina 12 Und,346540026988,12,85.0,1.35,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-vainilla-guarina-12-und/18733,https://mercajumbo.com.do/?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-vainilla-guarina-12-und/18733,Cookies,85.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,346540026988,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Guarina,Galleta Sandwich Vainilla Guarina 12 Und,346540026988,12,86.95,1.38,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-vainilla-guarina-12-und/18733,https://supermercadosnacional.com/galleta-sandwich-vainilla-guarina-12-1-2006519?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-vainilla-guarina-12-und/18733,Cookies,86.95,OK,Missing Weight,Missing Price/KG,,,,,,,,,346540026988,1,,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Guarina,Galleta Sandwich Vainilla Guarina 12 Und,346540026988,12,97.0,1.54,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-vainilla-guarina-12-und/18733,https://plazalama.com.do/p/galletas-sandwich-vainilla-rellenas-de-crema-guarina-12-g-51228637110?utm_source=supermercadosrd,https://supermercadosrd.com/productos/galleta-sandwich-vainilla-guarina-12-und/18733,Cookies,97.0,OK,Missing Weight,Missing Price/KG,,,,,,,,,346540026988,1,,Market
