search_term,country,currency,category,source_category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,product_name_clean,standard_category,price_local_numeric,scrape_date,price_text,price_gyd,image_url,source_url,price_per_kg_gyd,page,brand_original,barcode_harmonized,sku_text_key,weight_bucket,match_key,family_key,family_overlap,regional_overlap,commercial_overlap,competitive_index,price_positioning
galleta,Dominican Republic,DOP,Galletas,Galletas,Sirena,Galleta De Soda,Galleta De Soda Finas Hierbas Aviva Peq 9 Und,7468339190381,13,103.0,1.63,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-finas-hierbas-aviva-peq-9-und/18808,https://sirena.do/products/index/galletas-aviva-finas-hierbas-9-uds?utm_source=supermercadosrd,Finas Hierbas Aviva Peq,Cookies,103.0,,,,,,,,Galleta De Soda,7468339190381,galleta de soda_galleta de soda finas hierbas aviva peq 9 und,unknown,7468339190381,galleta de soda_finas_hierbas_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Bravo,Aviva,Galleta De Soda Integral Aviva 9 Und,7468339190367,13,109.0,1.73,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-integral-aviva-9-und/18822,https://bravova.superbravo.com.do/articulos/6034?utm_source=supermercadosrd,Integral Aviva,Cookies,109.0,,,,,,,,Galleta De Soda,7468339190367,aviva_galleta de soda integral aviva 9 und,unknown,7468339190367,aviva_integral_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Garrido,Aviva,Galleta De Soda Integral Aviva 9 Und,7468339190367,13,110.0,1.74,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-integral-aviva-9-und/18822,https://www.garrido.com.do/p/262344?utm_source=supermercadosrd,Integral Aviva,Cookies,110.0,,,,,,,,Galleta De Soda,7468339190367,aviva_galleta de soda integral aviva 9 und,unknown,7468339190367,aviva_integral_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Aviva,Galleta De Soda Integral Aviva 9 Und,7468339190367,13,98.0,1.55,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-integral-aviva-9-und/18822,https://jumbo.com.do/galleta-de-soda-integral-aviva-9-und-paq-2122881?utm_source=supermercadosrd,Integral Aviva,Cookies,98.0,,,,,,,,Galleta De Soda,7468339190367,aviva_galleta de soda integral aviva 9 und,unknown,7468339190367,aviva_integral_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Aviva,Galleta De Soda Integral Aviva 9 Und,7468339190367,13,97.0,1.54,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-integral-aviva-9-und/18822,https://mercajumbo.com.do/?utm_source=supermercadosrd,Integral Aviva,Cookies,97.0,,,,,,,,Galleta De Soda,7468339190367,aviva_galleta de soda integral aviva 9 und,unknown,7468339190367,aviva_integral_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Nacional,Aviva,Galleta De Soda Integral Aviva 9 Und,7468339190367,13,98.95,1.57,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-integral-aviva-9-und/18822,https://supermercadosnacional.com/galleta-de-soda-integral-aviva-9-und-paq-2122881?utm_source=supermercadosrd,Integral Aviva,Cookies,98.95,,,,,,,,Galleta De Soda,7468339190367,aviva_galleta de soda integral aviva 9 und,unknown,7468339190367,aviva_integral_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Aviva,Galleta De Soda Integral Aviva 9 Und,7468339190367,13,104.0,1.65,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-integral-aviva-9-und/18822,https://plazalama.com.do/p/galletas-integrales-aviva-9-uds-7468339190367?utm_source=supermercadosrd,Integral Aviva,Cookies,104.0,,,,,,,,Galleta De Soda,7468339190367,aviva_galleta de soda integral aviva 9 und,unknown,7468339190367,aviva_integral_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Sirena,Aviva,Galleta De Soda Integral Aviva 9 Und,7468339190367,13,103.0,1.63,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-integral-aviva-9-und/18822,https://sirena.do/products/index/galletas-de-soda-aviva-integrales-9-uds-?utm_source=supermercadosrd,Integral Aviva,Cookies,103.0,,,,,,,,Galleta De Soda,7468339190367,aviva_galleta de soda integral aviva 9 und,unknown,7468339190367,aviva_integral_aviva,1,1,1,,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Bravo,Aviva,Galleta De Soda Multicereal Aviva 9 Und,7468339190374,13,109.0,1.73,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-multicereal-aviva-9-und/18688,https://bravova.superbravo.com.do/articulos/10309?utm_source=supermercadosrd,Multicereal Aviva,Cookies,109.0,,,,,,,,Galleta De Soda,7468339190374,aviva_galleta de soda multicereal aviva 9 und,unknown,7468339190374,aviva_multicereal_aviva,1,1,1,,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Aviva,Galleta De Soda Multicereal Aviva 9 Und,7468339190374,13,98.0,1.55,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-multicereal-aviva-9-und/18688,https://jumbo.com.do/galleta-de-soda-multicereal-aviva-9-und-paq-2122882?utm_source=supermercadosrd,Multicereal Aviva,Cookies,98.0,,,,,,,,Galleta De Soda,7468339190374,aviva_galleta de soda multicereal aviva 9 und,unknown,7468339190374,aviva_multicereal_aviva,1,1,1,,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Aviva,Galleta De Soda Multicereal Aviva 9 Und,7468339190374,13,97.0,1.54,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-multicereal-aviva-9-und/18688,https://mercajumbo.com.do/?utm_source=supermercadosrd,Multicereal Aviva,Cookies,97.0,,,,,,,,Galleta De Soda,7468339190374,aviva_galleta de soda multicereal aviva 9 und,unknown,7468339190374,aviva_multicereal_aviva,1,1,1,,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Aviva,Galleta De Soda Multicereal Aviva 9 Und,7468339190374,13,98.95,1.57,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-multicereal-aviva-9-und/18688,https://supermercadosnacional.com/galleta-de-soda-multicereal-aviva-9-und-paq-2122882?utm_source=supermercadosrd,Multicereal Aviva,Cookies,98.95,,,,,,,,Galleta De Soda,7468339190374,aviva_galleta de soda multicereal aviva 9 und,unknown,7468339190374,aviva_multicereal_aviva,1,1,1,,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Aviva,Galleta De Soda Multicereal Aviva 9 Und,7468339190374,13,104.0,1.65,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-multicereal-aviva-9-und/18688,https://plazalama.com.do/p/galletas-de-multicereal-con-miel-aviva-9-uds-7468339190374?utm_source=supermercadosrd,Multicereal Aviva,Cookies,104.0,,,,,,,,Galleta De Soda,7468339190374,aviva_galleta de soda multicereal aviva 9 und,unknown,7468339190374,aviva_multicereal_aviva,1,1,1,,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Sirena,Aviva,Galleta De Soda Multicereal Aviva 9 Und,7468339190374,13,103.0,1.63,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-multicereal-aviva-9-und/18688,https://sirena.do/products/index/galletas-de-soda-aviva-multicereal-con-miel-9-uds-?utm_source=supermercadosrd,Multicereal Aviva,Cookies,103.0,,,,,,,,Galleta De Soda,7468339190374,aviva_galleta de soda multicereal aviva 9 und,unknown,7468339190374,aviva_multicereal_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Bravo,Galleta De Soda,Galleta De Soda Saltina Aviva 9 Und,999999976615,12,89.0,1.41,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-aviva-9-und/18677,https://bravova.superbravo.com.do/articulos/6039?utm_source=supermercadosrd,Saltina Aviva,Cookies,89.0,,,,,,,,Galleta De Soda,,galleta de soda_galleta de soda saltina aviva 9 und,unknown,galleta de soda_galleta de soda saltina aviva 9 und_unknown,galleta de soda_saltina_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Garrido,Galleta De Soda,Galleta De Soda Saltina Aviva 9 Und,999999976615,12,85.0,1.35,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-aviva-9-und/18677,https://www.garrido.com.do/p/261394?utm_source=supermercadosrd,Saltina Aviva,Cookies,85.0,,,,,,,,Galleta De Soda,,galleta de soda_galleta de soda saltina aviva 9 und,unknown,galleta de soda_galleta de soda saltina aviva 9 und_unknown,galleta de soda_saltina_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Galleta De Soda,Galleta De Soda Saltina Aviva 9 Und,999999976615,12,82.0,1.3,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-aviva-9-und/18677,https://jumbo.com.do/galleta-de-soda-saltina-aviva-10-und-paq-2110468?utm_source=supermercadosrd,Saltina Aviva,Cookies,82.0,,,,,,,,Galleta De Soda,,galleta de soda_galleta de soda saltina aviva 9 und,unknown,galleta de soda_galleta de soda saltina aviva 9 und_unknown,galleta de soda_saltina_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Galleta De Soda,Galleta De Soda Saltina Aviva 9 Und,999999976615,12,81.0,1.28,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-aviva-9-und/18677,https://mercajumbo.com.do/?utm_source=supermercadosrd,Saltina Aviva,Cookies,81.0,,,,,,,,Galleta De Soda,,galleta de soda_galleta de soda saltina aviva 9 und,unknown,galleta de soda_galleta de soda saltina aviva 9 und_unknown,galleta de soda_saltina_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Nacional,Galleta De Soda,Galleta De Soda Saltina Aviva 9 Und,999999976615,12,82.95,1.31,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-aviva-9-und/18677,https://supermercadosnacional.com/galleta-de-soda-saltina-aviva-10-und-paq-2110468?utm_source=supermercadosrd,Saltina Aviva,Cookies,82.95,,,,,,,,Galleta De Soda,,galleta de soda_galleta de soda saltina aviva 9 und,unknown,galleta de soda_galleta de soda saltina aviva 9 und_unknown,galleta de soda_saltina_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Galleta De Soda,Galleta De Soda Saltina Aviva 9 Und,999999976615,12,89.0,1.41,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-aviva-9-und/18677,https://plazalama.com.do/p/galletas-de-soda-saltinas-aviva-9-uds-7468339190350?utm_source=supermercadosrd,Saltina Aviva,Cookies,89.0,,,,,,,,Galleta De Soda,,galleta de soda_galleta de soda saltina aviva 9 und,unknown,galleta de soda_galleta de soda saltina aviva 9 und_unknown,galleta de soda_saltina_aviva,1,1,1,,Market
galleta,Dominican Republic,DOP,Galletas,Galletas,Sirena,Galleta De Soda,Galleta De Soda Saltina Aviva 9 Und,999999976615,12,87.0,1.38,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galleta-de-soda-saltina-aviva-9-und/18677,https://sirena.do/products/index/galletas-de-soda-aviva-saltina-9-uds-?utm_source=supermercadosrd,Saltina Aviva,Cookies,87.0,,,,,,,,Galleta De Soda,,galleta de soda_galleta de soda saltina aviva 9 und,unknown,galleta de soda_galleta de soda saltina aviva 9 und_unknown,galleta de soda_saltina_aviva,1,1,1,,Market
oreo,Dominican Republic,DOP,Galletas,Galletas,Bravo,Oreo,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,229.0,3.63,15.24 OZ,0.43204638,53.0,8.4,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://bravova.superbravo.com.do/articulos/21593?utm_source=supermercadosrd,Galleta Sabor Cookies And Cream Oreo,Cookies,229.0,,,,,,,,Dulce,7702133006647,oreo_galleta dulce sabor cookies and cream oreo,0.43,7702133006647,oreo_galleta_sabor_cookies,1,1,1,0.7304480031948772,Value
oreo,Dominican Republic,DOP,Galletas,Galletas,Garrido,Oreo,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,210.0,3.33,15.24 OZ,0.43204638,48.61,7.7,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://www.garrido.com.do/p/201369?utm_source=supermercadosrd,Galleta Sabor Cookies And Cream Oreo,Cookies,210.0,,,,,,,,Dulce,7702133006647,oreo_galleta dulce sabor cookies and cream oreo,0.43,7702133006647,oreo_galleta_sabor_cookies,1,1,1,0.6695773362619708,Value
oreo,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Oreo,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,206.0,3.26,15.24 OZ,0.43204638,47.68,7.56,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://jumbo.com.do/galleta-dulce-sabor-cookies-and-cream-oreo-15-24-onz-2134255?utm_source=supermercadosrd,Galleta Sabor Cookies And Cream Oreo,Cookies,206.0,,,,,,,,Dulce,7702133006647,oreo_galleta dulce sabor cookies and cream oreo,0.43,7702133006647,oreo_galleta_sabor_cookies,1,1,1,0.6574032028753894,Value
oreo,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Oreo,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,205.0,3.25,15.24 OZ,0.43204638,47.45,7.52,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://mercajumbo.com.do/?utm_source=supermercadosrd,Galleta Sabor Cookies And Cream Oreo,Cookies,205.0,,,,,,,,Dulce,7702133006647,oreo_galleta dulce sabor cookies and cream oreo,0.43,7702133006647,oreo_galleta_sabor_cookies,1,1,1,0.653924879050652,Value
oreo,Dominican Republic,DOP,Galletas,Galletas,Nacional,Oreo,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,206.95,3.28,15.24 OZ,0.43204638,47.9,7.59,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://supermercadosnacional.com/galleta-dulce-sabor-cookies-and-cream-oreo-15-24-onz-2134255?utm_source=supermercadosrd,Galleta Sabor Cookies And Cream Oreo,Cookies,206.95,,,,,,,,Dulce,7702133006647,oreo_galleta dulce sabor cookies and cream oreo,0.43,7702133006647,oreo_galleta_sabor_cookies,1,1,1,0.6600119457439426,Value
oreo,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Oreo,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,229.0,3.63,15.24 OZ,0.43204638,53.0,8.4,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://plazalama.com.do/p/galletas-oreo-cookies-and-creme-12-uds-7702133006647?utm_source=supermercadosrd,Galleta Sabor Cookies And Cream Oreo,Cookies,229.0,,,,,,,,Dulce,7702133006647,oreo_galleta dulce sabor cookies and cream oreo,0.43,7702133006647,oreo_galleta_sabor_cookies,1,1,1,0.7304480031948772,Value
oreo,Dominican Republic,DOP,Galletas,Galletas,Sirena,Oreo,Galleta Dulce Sabor Cookies And Cream Oreo,7702133006647,13,195.0,3.09,15.24 OZ,0.43204638,45.13,7.15,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-dulce-sabor-cookies-and-cream-oreo/18797,https://sirena.do/products/index/galletas-dulces-oreo-cookies-and-cream-12-und?utm_source=supermercadosrd,Galleta Sabor Cookies And Cream Oreo,Cookies,195.0,,,,,,,,Dulce,7702133006647,oreo_galleta dulce sabor cookies and cream oreo,0.43,7702133006647,oreo_galleta_sabor_cookies,1,1,1,0.6217503836718301,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Bravo,Club Social,Galleta Integral Club Social,7622201720025,13,83.0,1.32,234 GR,0.234,35.47,5.62,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-club-social/18650,https://bravova.superbravo.com.do/articulos/15418?utm_source=supermercadosrd,Galleta Integral,Cookies,83.0,,,,,,,,Club Social,7622201720025,club social_galleta integral club social,0.23,7622201720025,club social_galleta_integral,1,1,1,0.4887044973756203,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Garrido,Club Social,Galleta Integral Club Social,7622201720025,13,85.0,1.35,234 GR,0.234,36.32,5.76,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-club-social/18650,https://www.garrido.com.do/p/190881?utm_source=supermercadosrd,Galleta Integral,Cookies,85.0,,,,,,,,Club Social,7622201720025,club social_galleta integral club social,0.23,7622201720025,club social_galleta_integral,1,1,1,0.5008786307622015,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Club Social,Galleta Integral Club Social,7622201720025,13,82.95,1.31,234 GR,0.234,35.45,5.62,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-club-social/18650,https://jumbo.com.do/galleta-integral-club-social-234-gr-2076702?utm_source=supermercadosrd,Galleta Integral,Cookies,82.95,,,,,,,,Club Social,7622201720025,club social_galleta integral club social,0.23,7622201720025,club social_galleta_integral,1,1,1,0.4887044973756203,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Club Social,Galleta Integral Club Social,7622201720025,13,82.0,1.3,234 GR,0.234,35.04,5.55,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-club-social/18650,https://mercajumbo.com.do/?utm_source=supermercadosrd,Galleta Integral,Cookies,82.0,,,,,,,,Club Social,7622201720025,club social_galleta integral club social,0.23,7622201720025,club social_galleta_integral,1,1,1,0.4826174306823296,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Nacional,Club Social,Galleta Integral Club Social,7622201720025,13,82.95,1.31,234 GR,0.234,35.45,5.62,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-club-social/18650,https://supermercadosnacional.com/galleta-integral-club-social-234-gr-2076702?utm_source=supermercadosrd,Galleta Integral,Cookies,82.95,,,,,,,,Club Social,7622201720025,club social_galleta integral club social,0.23,7622201720025,club social_galleta_integral,1,1,1,0.4887044973756203,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Club Social,Galleta Integral Club Social,7622201720025,13,94.0,1.49,234 GR,0.234,40.17,6.37,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-club-social/18650,https://plazalama.com.do/p/club-social-integral-24x9x216g-7622201720025?utm_source=supermercadosrd,Galleta Integral,Cookies,94.0,,,,,,,,Club Social,7622201720025,club social_galleta integral club social,0.23,7622201720025,club social_galleta_integral,1,1,1,0.5539230690894485,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Sirena,Club Social,Galleta Integral Club Social,7622201720025,13,88.0,1.39,234 GR,0.234,37.61,5.96,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-club-social/18650,https://sirena.do/products/index/galletas-club-social-saladas-integral-234-gr?utm_source=supermercadosrd,Galleta Integral,Cookies,88.0,,,,,,,,Club Social,7622201720025,club social_galleta integral club social,0.23,7622201720025,club social_galleta_integral,1,1,1,0.5182702498858891,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Bravo,Club Social,Galleta Integral Multicereal Club Social,7622210854209,13,85.0,1.35,216 GR,0.216,39.35,6.24,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-multicereal-club-social/18681,https://bravova.superbravo.com.do/articulos/9310?utm_source=supermercadosrd,Galleta Integral Multicereal,Cookies,85.0,,,,,,,,Club Social,7622210854209,club social_galleta integral multicereal club social,0.22,7622210854209,club social_galleta_integral_multicereal,1,1,1,0.5426185166590517,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Garrido,Club Social,Galleta Integral Multicereal Club Social,7622210854209,13,85.0,1.35,216 GR,0.216,39.35,6.24,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-multicereal-club-social/18681,https://www.garrido.com.do/p/275659?utm_source=supermercadosrd,Galleta Integral Multicereal,Cookies,85.0,,,,,,,,Club Social,7622210854209,club social_galleta integral multicereal club social,0.22,7622210854209,club social_galleta_integral_multicereal,1,1,1,0.5426185166590517,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Club Social,Galleta Integral Multicereal Club Social,7622210854209,13,84.95,1.35,216 GR,0.216,39.33,6.23,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-multicereal-club-social/18681,https://jumbo.com.do/galleta-integral-multicereal-club-social-216-gr-2195751?utm_source=supermercadosrd,Galleta Integral Multicereal,Cookies,84.95,,,,,,,,Club Social,7622210854209,club social_galleta integral multicereal club social,0.22,7622210854209,club social_galleta_integral_multicereal,1,1,1,0.5417489357028673,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Club Social,Galleta Integral Multicereal Club Social,7622210854209,13,84.0,1.33,216 GR,0.216,38.89,6.16,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-multicereal-club-social/18681,https://mercajumbo.com.do/?utm_source=supermercadosrd,Galleta Integral Multicereal,Cookies,84.0,,,,,,,,Club Social,7622210854209,club social_galleta integral multicereal club social,0.22,7622210854209,club social_galleta_integral_multicereal,1,1,1,0.5356618690095767,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Nacional,Club Social,Galleta Integral Multicereal Club Social,7622210854209,13,84.95,1.35,216 GR,0.216,39.33,6.23,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-multicereal-club-social/18681,https://supermercadosnacional.com/galleta-integral-multicereal-club-social-216-gr-2195751?utm_source=supermercadosrd,Galleta Integral Multicereal,Cookies,84.95,,,,,,,,Club Social,7622210854209,club social_galleta integral multicereal club social,0.22,7622210854209,club social_galleta_integral_multicereal,1,1,1,0.5417489357028673,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Plaza Lama,Club Social,Galleta Integral Multicereal Club Social,7622210854209,13,99.0,1.57,216 GR,0.216,45.83,7.26,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-multicereal-club-social/18681,https://plazalama.com.do/p/galletas-integrales-club-social-multicereales-216-g-7622210854209?utm_source=supermercadosrd,Galleta Integral Multicereal,Cookies,99.0,,,,,,,,Club Social,7622210854209,club social_galleta integral multicereal club social,0.22,7622210854209,club social_galleta_integral_multicereal,1,1,1,0.6313157741898582,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Sirena,Club Social,Galleta Integral Multicereal Club Social,7622210854209,13,88.0,1.39,216 GR,0.216,40.74,6.46,Mass,Funcional,https://supermercadosrd.com/productos/galleta-integral-multicereal-club-social/18681,https://sirena.do/products/index/galletas-club-social-integral-multicereales?utm_source=supermercadosrd,Galleta Integral Multicereal,Cookies,88.0,,,,,,,,Club Social,7622210854209,club social_galleta integral multicereal club social,0.22,7622210854209,club social_galleta_integral_multicereal,1,1,1,0.561749297695108,Value
club social,Dominican Republic,DOP,Galletas,Galletas,Nacional,Club Social,Galleta Mantequilla Club Social,1780141028268,13,88.95,1.41,216 GR,0.216,41.18,6.53,Mass,Galleta,https://supermercadosrd.com/productos/galleta-mantequilla-club-social/46193,https://supermercadosnacional.com/galleta-mantequilla-club-social-216-g-2236762?utm_source=supermercadosrd,Galleta Mantequilla,Cookies,88.95,,,,,,,,Club Social,1780141028268,club social_galleta mantequilla club social,0.22,1780141028268,club social_galleta_mantequilla,1,1,1,0.5678363643883987,Value
galletas,Dominican Republic,DOP,Galletas,Galletas,Garrido,Galleta Sandwich,Galleta Sandwich Choco Vainilla Dino 12 Und,7467581603670,13,160.0,2.54,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-choco-vainilla-dino-12-und/18811,https://www.garrido.com.do/p/304573?utm_source=supermercadosrd,Choco Vainilla Dino,Cookies,160.0,,,,,,,,Galleta Sandwich,7467581603670,galleta sandwich_galleta sandwich choco vainilla dino 12 und,unknown,7467581603670,galleta sandwich_choco_vainilla_dino,1,1,1,,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Jumbo,Galleta Sandwich,Galleta Sandwich Choco Vainilla Dino 12 Und,7467581603670,13,174.95,2.77,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-choco-vainilla-dino-12-und/18811,https://jumbo.com.do/galleta-sandwich-choco-vainilla-dino-12-und-paq-2208205?utm_source=supermercadosrd,Choco Vainilla Dino,Cookies,174.95,,,,,,,,Galleta Sandwich,7467581603670,galleta sandwich_galleta sandwich choco vainilla dino 12 und,unknown,7467581603670,galleta sandwich_choco_vainilla_dino,1,1,1,,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Merca Jumbo,Galleta Sandwich,Galleta Sandwich Choco Vainilla Dino 12 Und,7467581603670,13,174.0,2.76,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-choco-vainilla-dino-12-und/18811,https://mercajumbo.com.do/?utm_source=supermercadosrd,Choco Vainilla Dino,Cookies,174.0,,,,,,,,Galleta Sandwich,7467581603670,galleta sandwich_galleta sandwich choco vainilla dino 12 und,unknown,7467581603670,galleta sandwich_choco_vainilla_dino,1,1,1,,Market
galletas,Dominican Republic,DOP,Galletas,Galletas,Nacional,Galleta Sandwich,Galleta Sandwich Choco Vainilla Dino 12 Und,7467581603670,13,174.95,2.77,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galleta-sandwich-choco-vainilla-dino-12-und/18811,https://supermercadosnacional.com/galleta-sandwich-choco-vainilla-dino-12-und-paq-2208205?utm_source=supermercadosrd,Choco Vainilla Dino,Cookies,174.95,,,,,,,,Galleta Sandwich,7467581603670,galleta sandwich_galleta sandwich choco vainilla dino 12 und,unknown,7467581603670,galleta sandwich_choco_vainilla_dino,1,1,1,,Market
